Transaction ID,Customer ID,Transaction Date,Prod Subcat Code,Prod Cat Code,Rate,Qty,Net_Sales
59228215621.0,269365,03/25/13,12,6,468,1,468
67085448285.0,269365,09/14/11,4,1,869,2,1738
3076225467.0,269366,01/17/13,1,1,1234,2,2468
55531485540.0,269366,11/27/12,10,5,835,3,2505
10483954350.0,269366,02/20/12,1,2,1321,4,5284
52578290396.0,269367,11/03/13,10,6,1236,2,2472
49451615929.0,269367,01/30/13,11,6,632,3,1896
20115643046.0,269367,12/25/12,1,1,1234,2,2468
49002678799.0,269367,09/24/12,4,4,828,3,2484
58013854149.0,269367,07/07/12,1,1,1234,3,3702
58100159734.0,269367,02/27/12,11,6,632,5,3160
239004395.0,269368,05/12/13,7,5,176,5,880
62642032083.0,269368,09/05/12,3,5,1214,3,3642
35751594250.0,269368,03/04/11,10,5,835,3,2505
34370573493.0,269370,02/05/14,9,3,470,2,940
95496349529.0,269370,12/05/13,2,6,1141,5,5705
88477949634.0,269370,09/07/13,3,2,322,2,644
56185568075.0,269370,06/02/13,6,5,1202,2,2404
16032809239.0,269370,05/24/13,1,1,1234,4,4936
87204879277.0,269370,09/17/12,3,5,1214,5,6070
68472393297.0,269372,01/20/14,5,3,1294,3,3882
85966072491.0,269372,05/14/13,12,6,468,3,1404
15084295663.0,269372,03/06/13,12,6,468,3,1404
71000427358.0,269372,04/22/12,2,6,1141,4,4564
84025679584.0,269373,03/22/13,3,1,347,1,347
99959918143.0,269373,11/19/12,6,5,1202,3,3606
80987772588.0,269373,11/08/11,3,1,347,2,694
63743964508.0,269375,04/04/13,4,4,828,5,4140
21083349392.0,269375,12/04/11,7,5,176,3,528
66877690649.0,269375,11/04/11,11,6,632,1,632
71177135402.0,269375,05/29/11,3,1,347,3,1041
18147222234.0,269376,01/27/14,10,5,835,3,2505
77484068979.0,269376,01/18/12,12,5,897,3,2691
38109399468.0,269376,05/02/11,3,2,322,1,322
10205830974.0,269377,11/16/12,1,2,1321,1,1321
17733656809.0,269377,07/28/12,5,3,1294,5,6470
64617090724.0,269377,02/13/12,3,2,322,2,644
41774790180.0,269377,01/07/12,3,5,1214,1,1214
69074527174.0,269377,08/03/11,4,3,200,2,400
42748298975.0,269382,04/10/13,12,6,468,4,1872
88457488877.0,269382,12/03/11,4,2,1419,1,1419
8903414497.0,269385,06/19/13,10,3,123,1,123
56938542465.0,269385,01/11/13,11,6,632,3,1896
99582164112.0,269385,02/17/12,3,5,1214,5,6070
67519280008.0,269386,01/03/13,9,3,470,1,470
45530481685.0,269386,08/09/12,8,3,1043,3,3129
62964633833.0,269386,07/23/12,3,1,347,4,1388
40604748560.0,269387,02/17/14,6,5,1202,5,6010
37605762777.0,269387,12/14/13,8,3,1043,5,5215
37441945287.0,269387,09/20/13,9,3,470,4,1880
90954125896.0,269387,03/18/13,1,1,1234,4,4936
4582684526.0,269387,03/17/13,4,4,828,3,2484
91278356832.0,269387,12/11/12,9,3,470,2,940
77925315349.0,269387,07/01/12,10,6,1236,2,2472
54337413243.0,269387,12/22/11,5,3,1294,3,3882
45761865428.0,269387,12/19/11,3,1,347,1,347
34544863855.0,269388,02/15/14,11,6,632,2,1264
41914991024.0,269388,10/21/13,10,6,1236,4,4944
59547158614.0,269388,09/27/13,1,4,206,2,412
66947374667.0,269388,09/25/13,12,6,468,5,2340
28737771127.0,269388,11/20/12,11,5,917,5,4585
42324045497.0,269388,10/06/11,1,1,1234,4,4936
20148158664.0,269388,03/09/11,3,2,322,2,644
94408136672.0,269390,04/14/13,3,5,1214,4,4856
25109576509.0,269390,11/19/12,10,3,123,5,615
29977331726.0,269390,10/25/12,1,2,1321,1,1321
23225614561.0,269390,07/20/12,9,3,470,5,2350
71940489641.0,269392,01/30/14,7,5,176,4,704
41473870808.0,269392,10/30/13,11,6,632,5,3160
95143035139.0,269392,09/09/12,4,3,200,3,600
90797002275.0,269392,08/08/12,7,5,176,2,352
32250455876.0,269392,05/14/12,10,3,123,2,246
35588365293.0,269392,03/27/12,4,1,869,5,4345
60808372174.0,269393,01/12/14,5,3,1294,5,6470
14857036133.0,269393,03/02/13,7,5,176,3,528
42648216802.0,269393,02/06/12,4,2,1419,2,2838
57424450459.0,269394,11/11/13,9,3,470,2,940
13873236308.0,269394,07/25/12,4,3,200,4,800
50762837818.0,269394,06/27/12,12,6,468,5,2340
71547235149.0,269394,05/30/11,8,3,1043,1,1043
50680934425.0,269395,06/12/13,6,5,1202,5,6010
4102425109.0,269395,01/07/12,3,5,1214,2,2428
55971000486.0,269396,11/27/13,8,3,1043,4,4172
5090971806.0,269396,11/25/11,10,5,835,2,1670
42273905775.0,269396,04/02/11,2,6,1141,5,5705
10631168060.0,269399,08/13/13,7,5,176,2,352
30699851302.0,269399,05/30/13,1,4,206,1,206
6969254024.0,269399,12/09/11,2,6,1141,2,2282
7740058289.0,269399,04/26/11,1,4,206,4,824
45427565403.0,269400,11/23/13,4,3,200,3,600
24849105286.0,269400,08/27/13,4,4,828,5,4140
43580240786.0,269400,11/20/12,10,5,835,3,2505
64739001326.0,269401,08/19/13,10,3,123,1,123
64955981033.0,269401,07/17/11,3,1,347,4,1388
8319557357.0,269402,07/01/11,11,6,632,2,1264
58778266882.0,269403,04/15/13,4,4,828,5,4140
74944544955.0,269403,04/02/13,3,1,347,1,347
26799540846.0,269403,12/06/11,4,2,1419,4,5676
95376486237.0,269403,02/01/11,4,3,200,5,1000
80381707658.0,269407,02/19/14,6,5,1202,5,6010
24154088584.0,269407,11/26/13,11,6,632,3,1896
74843917010.0,269407,10/22/13,10,5,835,2,1670
82033355208.0,269407,08/15/12,3,1,347,2,694
54306698904.0,269407,08/05/12,11,5,917,4,3668
51828535575.0,269407,06/19/12,11,6,632,4,2528
76257166854.0,269407,01/01/12,8,3,1043,1,1043
80672760858.0,269407,09/13/11,3,2,322,1,322
30969859246.0,269408,05/02/11,3,1,347,2,694
54971212536.0,269408,03/22/11,3,5,1214,3,3642
3043531156.0,269409,10/03/12,1,1,1234,3,3702
55319381425.0,269409,09/18/12,10,3,123,2,246
78293415917.0,269409,02/25/12,3,5,1214,5,6070
55705784819.0,269411,12/10/13,12,6,468,5,2340
5947374643.0,269411,11/04/12,2,6,1141,5,5705
80694112699.0,269411,10/19/11,4,2,1419,5,7095
74153181603.0,269412,10/15/13,2,6,1141,3,3423
25828007519.0,269412,08/19/12,10,6,1236,4,4944
34493454984.0,269413,02/11/14,4,4,828,3,2484
88066189956.0,269413,01/28/14,1,4,206,5,1030
1130161806.0,269413,08/06/12,11,5,917,5,4585
11526785315.0,269413,12/24/11,10,3,123,4,492
76619908436.0,269413,05/26/11,4,3,200,4,800
8594214662.0,269417,10/29/13,11,6,632,2,1264
23241662042.0,269417,04/04/13,5,3,1294,1,1294
70054748645.0,269417,03/27/12,10,6,1236,2,2472
90157932848.0,269420,01/01/14,12,6,468,2,936
9205177704.0,269420,05/06/13,6,5,1202,3,3606
56517853097.0,269420,01/20/13,2,6,1141,5,5705
21059463492.0,269420,12/29/12,11,5,917,1,917
35525966352.0,269420,11/19/12,12,6,468,3,1404
41807225874.0,269420,12/19/11,12,5,897,1,897
62284553864.0,269420,03/29/11,9,3,470,5,2350
22052088755.0,269422,05/13/13,11,5,917,5,4585
89878538119.0,269422,12/10/12,9,3,470,4,1880
20602717467.0,269422,03/05/12,5,3,1294,1,1294
53338054126.0,269423,09/20/13,5,3,1294,3,3882
55886757593.0,269423,07/30/13,5,3,1294,2,2588
91835476092.0,269423,12/02/12,4,3,200,1,200
89459887914.0,269423,11/26/11,4,2,1419,1,1419
225590919.0,269424,11/26/13,11,5,917,3,2751
83092891706.0,269424,12/20/11,1,2,1321,3,3963
79703844845.0,269426,05/23/12,11,5,917,3,2751
68207132902.0,269427,11/22/12,7,5,176,1,176
76411063299.0,269429,04/02/12,4,1,869,2,1738
44016331022.0,269430,04/27/12,4,1,869,1,869
66311742039.0,269431,08/11/11,5,3,1294,2,2588
58781993929.0,269432,11/29/12,12,5,897,3,2691
56066128002.0,269432,11/11/12,7,5,176,5,880
93501604785.0,269432,09/26/11,4,3,200,4,800
73922321031.0,269433,10/06/13,6,5,1202,1,1202
35730311655.0,269433,11/08/12,10,5,835,4,3340
76071190959.0,269437,01/11/14,1,4,206,2,412
58306380801.0,269437,07/15/12,4,3,200,5,1000
23841141286.0,269437,10/14/11,4,2,1419,3,4257
68742273058.0,269437,05/19/11,9,3,470,4,1880
97165850624.0,269438,10/22/13,1,2,1321,2,2642
55795410469.0,269438,07/21/12,10,6,1236,3,3708
76806347192.0,269438,11/15/11,10,6,1236,2,2472
77111633383.0,269439,01/02/14,3,5,1214,1,1214
633971438.0,269439,08/09/13,8,3,1043,1,1043
93256779572.0,269439,04/11/12,3,5,1214,3,3642
6358188697.0,269439,03/08/11,11,6,632,1,632
86045284242.0,269440,03/15/13,1,4,206,4,824
56194129065.0,269440,09/12/11,4,3,200,5,1000
78247648137.0,269440,07/19/11,11,6,632,3,1896
14164736219.0,269440,07/07/11,3,5,1214,1,1214
3374494772.0,269440,06/14/11,10,5,835,4,3340
89644048296.0,269440,02/17/11,1,2,1321,1,1321
50083482455.0,269441,12/20/12,10,5,835,2,1670
81774426208.0,269441,11/09/12,9,3,470,2,940
68843271481.0,269441,05/05/12,2,6,1141,5,5705
11855075840.0,269441,02/22/12,1,4,206,5,1030
80796835946.0,269441,07/01/11,1,1,1234,2,2468
26070759218.0,269442,05/28/13,1,4,206,5,1030
97243399584.0,269442,03/08/13,10,5,835,1,835
67030496691.0,269442,12/29/11,3,1,347,4,1388
34760452864.0,269442,03/11/11,12,6,468,5,2340
51152858439.0,269443,11/13/11,4,3,200,2,400
83388949002.0,269443,04/26/11,6,5,1202,1,1202
56206481958.0,269444,08/16/13,4,2,1419,5,7095
23923626371.0,269444,10/18/12,4,4,828,5,4140
85779861345.0,269445,12/22/13,4,3,200,2,400
82131936512.0,269445,12/04/12,1,4,206,4,824
9906462204.0,269445,08/17/11,12,5,897,1,897
39185908168.0,269445,04/09/11,3,5,1214,2,2428
57581585921.0,269447,01/20/13,10,3,123,3,369
55908020302.0,269447,08/17/12,3,1,347,4,1388
58453028692.0,269447,07/11/11,11,6,632,2,1264
69124158866.0,269447,03/12/11,3,1,347,2,694
97656300891.0,269447,03/10/11,1,1,1234,5,6170
73322840267.0,269449,01/13/14,1,2,1321,4,5284
43648138720.0,269449,12/19/13,11,6,632,2,1264
42965633499.0,269449,09/21/13,4,2,1419,3,4257
27530780794.0,269449,05/24/13,7,5,176,1,176
11896007074.0,269449,10/02/12,1,1,1234,3,3702
8907226729.0,269449,09/25/12,3,1,347,3,1041
11338312481.0,269449,07/11/12,4,2,1419,2,2838
91530082461.0,269449,02/05/12,12,6,468,4,1872
96320944837.0,269449,08/07/11,12,6,468,4,1872
1252134827.0,269449,04/27/11,7,5,176,2,352
88791150012.0,269450,01/25/13,10,5,835,5,4175
23273855343.0,269451,10/20/13,11,5,917,3,2751
84128238198.0,269451,04/15/13,10,6,1236,4,4944
73237203517.0,269451,12/16/12,9,3,470,4,1880
1816597711.0,269451,05/30/12,3,2,322,5,1610
62988717792.0,269451,03/21/12,9,3,470,2,940
30023955734.0,269451,03/06/11,3,2,322,2,644
46557552371.0,269451,02/23/11,10,3,123,5,615
44783317894.0,269452,02/20/14,3,1,347,3,1041
54183105533.0,269452,11/24/13,9,3,470,3,1410
6828471769.0,269452,09/15/11,12,5,897,2,1794
36988740878.0,269453,03/15/13,3,5,1214,1,1214
38297245499.0,269453,07/07/12,10,5,835,1,835
13055548005.0,269453,06/09/12,1,4,206,3,618
88366803515.0,269453,10/14/11,3,5,1214,2,2428
43516256519.0,269453,07/18/11,1,4,206,1,206
48069924821.0,269453,07/13/11,4,4,828,2,1656
89840259583.0,269454,12/11/13,1,4,206,5,1030
66575159260.0,269454,05/19/11,4,1,869,1,869
77560123700.0,269454,03/22/11,4,1,869,5,4345
73772000365.0,269455,12/26/13,4,1,869,5,4345
73535299222.0,269455,10/01/13,9,3,470,2,940
95050021424.0,269455,06/25/13,4,1,869,2,1738
74113837709.0,269455,06/08/13,4,4,828,1,828
18641342105.0,269455,08/26/12,10,3,123,3,369
42119162573.0,269455,10/17/11,8,3,1043,1,1043
82266540598.0,269457,12/08/13,4,4,828,3,2484
67754884134.0,269457,09/01/13,10,6,1236,3,3708
34457033779.0,269457,01/26/13,10,3,123,1,123
67555576177.0,269458,12/07/13,3,2,322,2,644
38589954487.0,269458,01/01/13,8,3,1043,5,5215
20604795788.0,269459,09/20/12,8,3,1043,5,5215
48433482781.0,269459,03/06/12,4,3,200,4,800
24492458249.0,269459,10/01/11,10,3,123,4,492
21547594924.0,269459,08/23/11,10,5,835,5,4175
77343291168.0,269460,09/14/13,3,2,322,3,966
33961732435.0,269460,08/18/13,1,2,1321,2,2642
83430487904.0,269460,06/06/13,1,1,1234,4,4936
14306025501.0,269460,04/27/13,12,6,468,4,1872
26758949279.0,269463,10/27/13,6,5,1202,3,3606
56089957560.0,269463,03/10/13,12,5,897,2,1794
57034689016.0,269463,07/28/12,6,5,1202,2,2404
52779102968.0,269463,03/09/12,10,5,835,1,835
50535792582.0,269463,03/04/12,1,4,206,5,1030
30143049957.0,269463,11/28/11,1,1,1234,2,2468
27342097894.0,269463,06/19/11,8,3,1043,4,4172
91266052799.0,269466,10/25/13,4,3,200,2,400
85461069560.0,269466,09/06/13,4,4,828,5,4140
8779826651.0,269466,04/28/13,3,2,322,2,644
61405969475.0,269466,10/05/11,5,3,1294,1,1294
58949323762.0,269470,08/25/12,9,3,470,1,470
63931774903.0,269470,06/28/12,3,5,1214,2,2428
17999191097.0,269471,03/28/13,1,4,206,4,824
82881737036.0,269471,03/09/13,11,5,917,2,1834
89857079481.0,269471,11/24/12,2,6,1141,1,1141
80403098901.0,269471,10/06/12,10,3,123,4,492
15115700712.0,269471,09/28/12,1,1,1234,3,3702
94164847556.0,269471,08/30/11,12,6,468,3,1404
94361605619.0,269471,07/19/11,10,6,1236,1,1236
65235049987.0,269471,06/02/11,12,6,468,1,468
48316791140.0,269472,12/12/12,10,6,1236,5,6180
3335091043.0,269472,11/02/12,12,5,897,1,897
39230745204.0,269472,05/10/12,11,5,917,1,917
93233336858.0,269472,03/07/12,4,2,1419,3,4257
47568330280.0,269473,07/03/13,12,5,897,2,1794
88656641482.0,269473,12/04/11,2,6,1141,5,5705
51963522748.0,269473,09/18/11,2,6,1141,4,4564
44239665472.0,269474,11/25/13,8,3,1043,4,4172
91947473032.0,269474,08/02/13,1,2,1321,2,2642
82024681435.0,269474,12/13/12,5,3,1294,5,6470
87833632874.0,269474,06/11/12,12,6,468,2,936
55980414696.0,269474,08/10/11,5,3,1294,5,6470
76021787833.0,269476,02/01/14,4,1,869,2,1738
30591818256.0,269476,01/20/14,10,6,1236,3,3708
4348418815.0,269476,02/15/12,10,5,835,2,1670
4388307616.0,269476,11/08/11,4,4,828,3,2484
2643807784.0,269478,04/18/13,11,5,917,3,2751
74142969273.0,269479,08/22/13,1,1,1234,1,1234
59570732536.0,269479,02/20/13,3,5,1214,4,4856
46178632396.0,269479,11/14/12,7,5,176,5,880
45206038532.0,269479,07/22/12,3,2,322,3,966
34937246532.0,269479,07/05/12,10,6,1236,1,1236
98826376045.0,269480,07/13/13,3,5,1214,1,1214
48075661454.0,269480,04/21/13,6,5,1202,2,2404
19726484533.0,269480,11/05/12,6,5,1202,3,3606
9110161727.0,269480,05/07/12,11,6,632,5,3160
98196929581.0,269481,08/14/13,4,1,869,4,3476
8843281964.0,269481,04/14/13,5,3,1294,1,1294
5139487450.0,269481,02/01/12,4,4,828,5,4140
23161133879.0,269481,11/12/11,5,3,1294,1,1294
25603164710.0,269481,06/25/11,2,6,1141,5,5705
82832865034.0,269482,10/08/11,4,2,1419,3,4257
87961080005.0,269482,06/22/11,3,2,322,1,322
92919220599.0,269482,03/14/11,12,6,468,3,1404
87973123978.0,269483,11/10/13,9,3,470,3,1410
2584416247.0,269483,01/28/13,2,6,1141,5,5705
83272135212.0,269483,05/08/12,3,2,322,2,644
57828454888.0,269483,02/01/12,1,1,1234,1,1234
64656295205.0,269483,11/01/11,3,1,347,2,694
75126030042.0,269483,04/20/11,9,3,470,5,2350
40745088690.0,269484,09/28/13,12,6,468,3,1404
74425051061.0,269484,11/25/12,4,3,200,5,1000
87060825004.0,269484,04/12/11,1,1,1234,5,6170
76852732093.0,269485,05/27/13,5,3,1294,3,3882
24122837748.0,269485,06/29/12,1,2,1321,2,2642
59764214713.0,269485,11/10/11,3,1,347,5,1735
37501699326.0,269485,08/26/11,1,2,1321,1,1321
83456610147.0,269485,06/06/11,8,3,1043,2,2086
25926391046.0,269490,06/26/13,10,5,835,5,4175
22043878633.0,269490,10/11/12,3,1,347,4,1388
62335540160.0,269490,07/15/12,3,1,347,1,347
27929671036.0,269491,08/27/13,2,6,1141,1,1141
90087347879.0,269491,08/30/12,1,1,1234,1,1234
58286703547.0,269491,02/06/12,3,2,322,1,322
67854942302.0,269491,04/21/11,10,3,123,3,369
93231274021.0,269493,11/02/12,6,5,1202,2,2404
53768377411.0,269493,03/17/11,4,1,869,2,1738
61751032428.0,269495,12/22/13,3,1,347,2,694
84276622804.0,269495,11/25/12,4,4,828,1,828
74573981770.0,269495,07/28/12,10,3,123,4,492
24781402517.0,269495,02/02/12,1,4,206,5,1030
18499911391.0,269495,07/02/11,5,3,1294,3,3882
66849799085.0,269495,03/01/11,4,3,200,1,200
6694723594.0,269497,10/31/13,6,5,1202,2,2404
22169492969.0,269497,03/03/13,4,3,200,1,200
55392880300.0,269497,09/03/12,9,3,470,1,470
83120196176.0,269497,09/26/11,11,5,917,3,2751
15387420335.0,269498,09/03/13,1,1,1234,3,3702
53220395833.0,269498,08/18/12,8,3,1043,2,2086
87814068871.0,269498,12/24/11,10,6,1236,2,2472
68317386349.0,269498,08/20/11,11,6,632,3,1896
3273381262.0,269498,07/27/11,1,2,1321,3,3963
83078842616.0,269498,07/16/11,4,3,200,3,600
38316950745.0,269499,06/02/13,8,3,1043,1,1043
38296758204.0,269499,11/09/12,12,5,897,5,4485
23916179615.0,269499,09/09/12,4,2,1419,3,4257
35474086111.0,269499,08/30/12,4,3,200,4,800
6624075242.0,269499,05/27/12,3,2,322,2,644
39228219583.0,269499,07/13/11,1,4,206,2,412
23151091056.0,269500,11/23/13,4,3,200,1,200
26800842256.0,269500,01/07/13,3,5,1214,4,4856
88393274205.0,269500,09/17/12,2,6,1141,1,1141
43956382407.0,269500,06/26/12,8,3,1043,3,3129
54726871306.0,269501,12/04/13,3,2,322,4,1288
6416705253.0,269501,10/24/13,12,5,897,3,2691
94923305411.0,269501,10/16/11,1,1,1234,3,3702
99923980206.0,269501,10/13/11,3,5,1214,1,1214
82066006253.0,269501,07/20/11,3,1,347,5,1735
66528310441.0,269501,03/19/11,3,1,347,1,347
55347967384.0,269503,05/02/13,10,3,123,3,369
48445230934.0,269503,03/12/13,11,6,632,2,1264
75115112186.0,269503,09/26/12,10,3,123,2,246
22946202873.0,269503,06/20/12,7,5,176,3,528
99408656685.0,269503,05/26/12,4,4,828,5,4140
70512680023.0,269503,04/03/12,10,3,123,1,123
11930524793.0,269506,03/03/13,9,3,470,5,2350
52281382652.0,269506,10/23/12,12,5,897,2,1794
64650602273.0,269506,09/18/12,10,3,123,4,492
50521458597.0,269506,06/20/12,11,6,632,1,632
49615088406.0,269507,11/10/13,4,1,869,3,2607
46025126465.0,269507,03/24/12,7,5,176,3,528
82118341732.0,269508,10/19/12,3,1,347,4,1388
81653351262.0,269508,02/23/12,3,5,1214,5,6070
57921017268.0,269508,05/25/11,11,5,917,3,2751
22719365776.0,269509,12/18/13,1,2,1321,4,5284
2771545258.0,269509,12/24/11,4,4,828,4,3312
88670341601.0,269509,12/18/11,12,6,468,4,1872
83576777405.0,269511,03/30/13,11,5,917,5,4585
52831142450.0,269511,07/07/12,8,3,1043,1,1043
41565476064.0,269511,07/02/12,11,6,632,2,1264
67969548954.0,269511,05/24/12,3,1,347,1,347
31896610478.0,269511,12/16/11,4,4,828,4,3312
75693309564.0,269513,06/29/13,7,5,176,1,176
20227200255.0,269513,03/13/13,4,3,200,5,1000
72574016679.0,269513,01/21/13,10,5,835,5,4175
79890495964.0,269513,01/06/13,6,5,1202,3,3606
54767733369.0,269513,06/09/12,8,3,1043,5,5215
53589923308.0,269513,04/13/11,1,4,206,1,206
81353053533.0,269514,02/08/13,3,2,322,3,966
37760459170.0,269514,09/06/12,4,4,828,3,2484
80494053326.0,269514,04/21/12,1,1,1234,1,1234
4865085213.0,269514,08/11/11,8,3,1043,2,2086
64649255875.0,269514,05/09/11,9,3,470,5,2350
69169159670.0,269516,11/19/13,4,2,1419,4,5676
72215278974.0,269516,12/14/12,1,1,1234,1,1234
26883085338.0,269516,07/18/12,4,1,869,5,4345
96206836774.0,269516,06/23/11,4,2,1419,1,1419
13878864427.0,269517,12/30/12,8,3,1043,5,5215
54953351543.0,269517,09/05/12,11,5,917,5,4585
73514951834.0,269518,12/31/13,6,5,1202,2,2404
78892031733.0,269518,05/15/13,10,6,1236,4,4944
58353333700.0,269518,02/04/13,2,6,1141,3,3423
19828697879.0,269518,03/21/12,9,3,470,3,1410
2142146415.0,269518,11/08/11,4,1,869,2,1738
29719500605.0,269519,12/24/13,10,5,835,4,3340
47232929070.0,269519,06/30/13,11,5,917,4,3668
77209969926.0,269519,10/18/12,10,6,1236,2,2472
48184348234.0,269519,12/02/11,4,4,828,3,2484
40276743444.0,269519,08/19/11,4,2,1419,1,1419
81532544597.0,269520,04/12/13,5,3,1294,2,2588
86438295775.0,269520,03/15/12,3,1,347,1,347
57550919410.0,269520,01/13/12,12,5,897,5,4485
25188673247.0,269520,07/14/11,6,5,1202,1,1202
50498177360.0,269520,06/09/11,6,5,1202,2,2404
48292388389.0,269521,11/05/13,6,5,1202,2,2404
15767165056.0,269521,07/12/13,11,5,917,1,917
24135724795.0,269521,03/09/13,10,5,835,4,3340
41657791843.0,269521,10/15/11,4,1,869,5,4345
64030190529.0,269524,01/28/14,1,4,206,5,1030
6902462290.0,269524,08/21/13,6,5,1202,4,4808
9547655695.0,269524,04/22/13,8,3,1043,5,5215
79725179974.0,269524,03/13/13,4,3,200,1,200
87085107991.0,269524,07/21/11,4,3,200,4,800
45484923266.0,269524,02/07/11,11,6,632,3,1896
12133504190.0,269526,05/04/13,1,2,1321,1,1321
97064341978.0,269526,04/09/13,1,2,1321,2,2642
5447116258.0,269526,05/30/11,10,5,835,4,3340
32722184372.0,269527,02/06/14,10,5,835,1,835
90105977333.0,269528,06/14/13,3,2,322,2,644
5107228128.0,269528,03/17/13,3,1,347,3,1041
61634208623.0,269528,06/07/12,2,6,1141,2,2282
24719318212.0,269528,03/25/12,10,5,835,2,1670
21429743804.0,269528,06/03/11,1,4,206,5,1030
61338118643.0,269529,08/13/13,11,6,632,3,1896
93391027557.0,269529,08/05/13,9,3,470,1,470
12641704977.0,269529,03/29/13,1,2,1321,5,6605
17665195725.0,269529,01/04/13,1,2,1321,3,3963
47610019007.0,269529,05/18/12,12,6,468,5,2340
99743287617.0,269529,02/14/12,7,5,176,1,176
21722458290.0,269529,04/15/11,12,5,897,3,2691
88580511420.0,269531,04/23/12,1,2,1321,1,1321
94396354440.0,269531,11/05/11,11,6,632,3,1896
41055763658.0,269532,08/24/13,1,1,1234,4,4936
45670412707.0,269532,12/04/12,4,2,1419,4,5676
54048561728.0,269532,02/20/11,10,5,835,4,3340
55298589937.0,269533,02/15/13,7,5,176,3,528
71186901320.0,269533,05/10/12,11,5,917,1,917
99488038460.0,269533,02/15/12,6,5,1202,4,4808
7444514139.0,269533,02/04/12,3,5,1214,5,6070
97152274832.0,269533,04/09/11,3,5,1214,3,3642
20225338122.0,269535,05/18/12,3,2,322,1,322
325812866.0,269535,01/27/11,11,6,632,2,1264
32889219128.0,269536,01/01/14,10,5,835,5,4175
33643724042.0,269536,08/14/13,1,2,1321,5,6605
58104456521.0,269536,05/17/13,4,1,869,2,1738
52385306358.0,269536,02/22/13,3,1,347,3,1041
55302963952.0,269536,10/11/12,9,3,470,1,470
91511601428.0,269536,07/20/12,8,3,1043,2,2086
23666929075.0,269536,12/05/11,10,6,1236,2,2472
36980780606.0,269537,02/03/14,5,3,1294,4,5176
82748654550.0,269537,08/18/13,3,2,322,1,322
76929396378.0,269537,04/08/13,4,3,200,5,1000
62138145203.0,269538,12/24/11,10,5,835,1,835
16630902405.0,269538,12/10/11,12,6,468,3,1404
48889669487.0,269539,07/01/13,11,6,632,4,2528
70702987118.0,269539,03/18/13,7,5,176,5,880
18268125521.0,269539,08/04/12,10,5,835,4,3340
69275392637.0,269539,08/05/11,1,2,1321,4,5284
77282427163.0,269539,03/03/11,4,3,200,2,400
32904823908.0,269539,01/26/11,1,4,206,4,824
44752178619.0,269541,12/24/13,1,2,1321,5,6605
90372853130.0,269541,06/21/12,11,5,917,3,2751
55710146612.0,269541,02/20/12,4,1,869,1,869
31475622493.0,269541,01/29/12,4,3,200,1,200
63232157637.0,269541,10/24/11,4,1,869,1,869
24465770712.0,269541,07/17/11,6,5,1202,2,2404
6496758893.0,269544,03/09/13,1,1,1234,4,4936
94756211732.0,269544,12/04/11,4,4,828,5,4140
43715235260.0,269544,08/16/11,3,1,347,2,694
98408148028.0,269544,05/04/11,6,5,1202,2,2404
6308956321.0,269544,03/26/11,1,1,1234,5,6170
63487864080.0,269545,12/23/13,1,4,206,2,412
17112928233.0,269545,05/31/13,2,6,1141,4,4564
39011234288.0,269545,02/05/11,8,3,1043,1,1043
56702946263.0,269546,10/15/12,12,5,897,2,1794
47916639450.0,269546,10/15/12,2,6,1141,2,2282
21187115255.0,269546,06/24/12,4,4,828,3,2484
34385999995.0,269546,06/04/11,7,5,176,2,352
37846363645.0,269546,04/04/11,10,3,123,3,369
10783951631.0,269547,03/01/13,10,3,123,4,492
33024422553.0,269547,12/21/12,1,2,1321,3,3963
84404408537.0,269547,10/04/11,4,3,200,5,1000
29246080044.0,269547,09/10/11,1,1,1234,5,6170
49770520536.0,269547,07/23/11,4,4,828,1,828
38892993786.0,269547,07/13/11,8,3,1043,5,5215
28057661722.0,269550,10/04/13,4,2,1419,4,5676
14335124969.0,269550,05/02/13,9,3,470,1,470
59639840127.0,269551,03/25/13,1,1,1234,3,3702
9122935468.0,269551,06/06/11,6,5,1202,4,4808
58613158915.0,269555,12/21/13,12,6,468,5,2340
47837452777.0,269555,11/29/13,11,6,632,3,1896
30919402330.0,269555,10/29/13,3,1,347,2,694
27934684578.0,269555,09/20/12,10,6,1236,3,3708
84984485980.0,269555,06/02/12,3,1,347,2,694
57948875192.0,269555,04/20/12,7,5,176,1,176
98026082288.0,269555,12/28/11,4,1,869,3,2607
75858217960.0,269555,05/08/11,6,5,1202,3,3606
37087236157.0,269555,03/20/11,3,5,1214,1,1214
20417144530.0,269556,01/29/11,10,6,1236,3,3708
88790177677.0,269557,10/19/12,1,4,206,2,412
93213392507.0,269559,07/21/13,12,5,897,4,3588
28463518871.0,269559,03/31/13,10,3,123,3,369
97942600110.0,269559,01/10/12,4,3,200,5,1000
2827169460.0,269561,12/26/13,6,5,1202,5,6010
26057590664.0,269561,12/12/12,3,2,322,2,644
15791796305.0,269561,09/04/11,3,5,1214,2,2428
4239941340.0,269563,12/12/13,10,3,123,3,369
49748204648.0,269563,09/26/13,4,4,828,2,1656
29361430757.0,269563,06/20/13,12,6,468,5,2340
7084492594.0,269563,01/07/12,2,6,1141,3,3423
14399052972.0,269563,10/11/11,1,4,206,4,824
63909639059.0,269563,01/26/11,10,6,1236,4,4944
74284409728.0,269564,07/11/13,4,2,1419,3,4257
34131539104.0,269564,05/01/12,9,3,470,3,1410
